"Estacion","Fecha inicial","Fecha final","PM2.5"
"CAJICA - UMNG","2026-04-22 21:00","2026-04-22 21:59","20.65"
"CAJICA - UMNG","2026-04-22 20:00","2026-04-22 20:59","17.5"
"CAJICA - UMNG","2026-04-22 19:00","2026-04-22 19:59","13.66"
"CAJICA - UMNG","2026-04-22 18:00","2026-04-22 18:59","11.52"
"CAJICA - UMNG","2026-04-22 17:00","2026-04-22 17:59","9.14"
"CAJICA - UMNG","2026-04-22 16:00","2026-04-22 16:59","8.03"
"CAJICA - UMNG","2026-04-22 15:00","2026-04-22 15:59","8.51"
"CAJICA - UMNG","2026-04-22 14:00","2026-04-22 14:59","9.89"
"CAJICA - UMNG","2026-04-22 13:00","2026-04-22 13:59","12.44"
"CAJICA - UMNG","2026-04-22 12:00","2026-04-22 12:59","13.68"
"CAJICA - UMNG","2026-04-22 11:00","2026-04-22 11:59","14.12"
"CAJICA - UMNG","2026-04-22 10:00","2026-04-22 10:59","20.1"
"CAJICA - UMNG","2026-04-22 09:00","2026-04-22 09:59","31.17"
"CAJICA - UMNG","2026-04-22 08:00","2026-04-22 08:59","38.02"
"CAJICA - UMNG","2026-04-22 07:00","2026-04-22 07:59","34.96"
"CAJICA - UMNG","2026-04-22 06:00","2026-04-22 06:59","28.86"
"CAJICA - UMNG","2026-04-22 05:00","2026-04-22 05:59","27.29"
"CAJICA - UMNG","2026-04-22 04:00","2026-04-22 04:59","22.93"
"CAJICA - UMNG","2026-04-22 03:00","2026-04-22 03:59","18.23"
"CAJICA - UMNG","2026-04-22 02:00","2026-04-22 02:59","17.43"
"CAJICA - UMNG","2026-04-22 01:00","2026-04-22 01:59","15.29"
"CAJICA - UMNG","2026-04-22 00:00","2026-04-22 00:59","12.94"
"CAJICA - UMNG","2026-04-21 23:00","2026-04-21 23:59","12.68"
"CAJICA - UMNG","2026-04-21 22:00","2026-04-21 22:59","12.61"
"CAJICA - UMNG","2026-04-21 21:00","2026-04-21 21:59","11.67"
"CAJICA - UMNG","2026-04-21 20:00","2026-04-21 20:59","11.65"
"CAJICA - UMNG","2026-04-21 19:00","2026-04-21 19:59","12.92"
"CAJICA - UMNG","2026-04-21 18:00","2026-04-21 18:59","11.12"
"CAJICA - UMNG","2026-04-21 17:00","2026-04-21 17:59","9.03"
"CAJICA - UMNG","2026-04-21 16:00","2026-04-21 16:59","8.7"
"CAJICA - UMNG","2026-04-21 15:00","2026-04-21 15:59","6.95"
"CAJICA - UMNG","2026-04-21 14:00","2026-04-21 14:59","6.97"
"CAJICA - UMNG","2026-04-21 13:00","2026-04-21 13:59","10.96"
"CAJICA - UMNG","2026-04-21 12:00","2026-04-21 12:59","14.77"
"CAJICA - UMNG","2026-04-21 11:00","2026-04-21 11:59","14.39"
"CAJICA - UMNG","2026-04-21 10:00","2026-04-21 10:59","14.98"
"CAJICA - UMNG","2026-04-21 09:00","2026-04-21 09:59","18.36"
"CAJICA - UMNG","2026-04-21 08:00","2026-04-21 08:59","19.52"
"CAJICA - UMNG","2026-04-21 07:00","2026-04-21 07:59","17.67"
"CAJICA - UMNG","2026-04-21 06:00","2026-04-21 06:59","16.0"
"CAJICA - UMNG","2026-04-21 05:00","2026-04-21 05:59","15.64"
"CAJICA - UMNG","2026-04-21 04:00","2026-04-21 04:59","15.58"
"CAJICA - UMNG","2026-04-21 03:00","2026-04-21 03:59","16.36"
"CAJICA - UMNG","2026-04-21 02:00","2026-04-21 02:59","15.52"
"CAJICA - UMNG","2026-04-21 01:00","2026-04-21 01:59","13.22"
"CAJICA - UMNG","2026-04-21 00:00","2026-04-21 00:59","13.29"
"CAJICA - UMNG","2026-04-20 23:00","2026-04-20 23:59","11.73"
"CAJICA - UMNG","2026-04-20 22:00","2026-04-20 22:59","9.72"
"CAJICA - UMNG","2026-04-20 21:00","2026-04-20 21:59","9.49"
"CAJICA - UMNG","2026-04-20 20:00","2026-04-20 20:59","6.91"
"CAJICA - UMNG","2026-04-20 19:00","2026-04-20 19:59","4.32"
"CAJICA - UMNG","2026-04-20 18:00","2026-04-20 18:59","3.62"
"CAJICA - UMNG","2026-04-20 17:00","2026-04-20 17:59","4.31"
"CAJICA - UMNG","2026-04-20 16:00","2026-04-20 16:59","5.37"
"CAJICA - UMNG","2026-04-20 15:00","2026-04-20 15:59","6.02"
"CAJICA - UMNG","2026-04-20 14:00","2026-04-20 14:59","7.23"
"CAJICA - UMNG","2026-04-20 13:00","2026-04-20 13:59","7.61"
"CAJICA - UMNG","2026-04-20 12:00","2026-04-20 12:59","10.51"
"CAJICA - UMNG","2026-04-20 11:00","2026-04-20 11:59","13.75"
"CAJICA - UMNG","2026-04-20 10:00","2026-04-20 10:59","16.07"
"CAJICA - UMNG","2026-04-20 09:00","2026-04-20 09:59","15.3"
"CAJICA - UMNG","2026-04-20 08:00","2026-04-20 08:59","13.35"
"CAJICA - UMNG","2026-04-20 07:00","2026-04-20 07:59","20.08"
"CAJICA - UMNG","2026-04-20 06:00","2026-04-20 06:59","20.36"
"CAJICA - UMNG","2026-04-20 05:00","2026-04-20 05:59","14.37"
"CAJICA - UMNG","2026-04-20 04:00","2026-04-20 04:59","13.11"
"CAJICA - UMNG","2026-04-20 03:00","2026-04-20 03:59","12.61"
"CAJICA - UMNG","2026-04-20 02:00","2026-04-20 02:59","12.38"
"CAJICA - UMNG","2026-04-20 01:00","2026-04-20 01:59","11.82"
"CAJICA - UMNG","2026-04-20 00:00","2026-04-20 00:59","9.87"
"CAJICA - UMNG","2026-04-19 23:00","2026-04-19 23:59","8.41"
"CAJICA - UMNG","2026-04-19 22:00","2026-04-19 22:59","6.72"
"CAJICA - UMNG","2026-04-19 21:00","2026-04-19 21:59","4.19"
"CAJICA - UMNG","2026-04-19 20:00","2026-04-19 20:59","3.9"
"CAJICA - UMNG","2026-04-19 19:00","2026-04-19 19:59","5.96"
"CAJICA - UMNG","2026-04-19 18:00","2026-04-19 18:59","6.81"
"CAJICA - UMNG","2026-04-19 17:00","2026-04-19 17:59","6.79"
"CAJICA - UMNG","2026-04-19 16:00","2026-04-19 16:59","7.26"
"CAJICA - UMNG","2026-04-19 15:00","2026-04-19 15:59","7.98"
"CAJICA - UMNG","2026-04-19 14:00","2026-04-19 14:59","8.3"
"CAJICA - UMNG","2026-04-19 13:00","2026-04-19 13:59","5.99"
"CAJICA - UMNG","2026-04-19 12:00","2026-04-19 12:59","8.25"
"CAJICA - UMNG","2026-04-19 11:00","2026-04-19 11:59","13.62"
"CAJICA - UMNG","2026-04-19 10:00","2026-04-19 10:59","17.52"
"CAJICA - UMNG","2026-04-19 09:00","2026-04-19 09:59","17.66"
"CAJICA - UMNG","2026-04-19 08:00","2026-04-19 08:59","14.36"
"CAJICA - UMNG","2026-04-19 07:00","2026-04-19 07:59","13.73"
"CAJICA - UMNG","2026-04-19 06:00","2026-04-19 06:59","17.44"
"CAJICA - UMNG","2026-04-19 05:00","2026-04-19 05:59","18.98"
"CAJICA - UMNG","2026-04-19 04:00","2026-04-19 04:59","15.05"
"CAJICA - UMNG","2026-04-19 03:00","2026-04-19 03:59","11.87"
"CAJICA - UMNG","2026-04-19 02:00","2026-04-19 02:59","11.22"
"CAJICA - UMNG","2026-04-19 01:00","2026-04-19 01:59","11.63"
"CAJICA - UMNG","2026-04-19 00:00","2026-04-19 00:59","11.02"
"CAJICA - UMNG","2026-04-18 23:00","2026-04-18 23:59","10.7"
"CAJICA - UMNG","2026-04-18 22:00","2026-04-18 22:59","11.36"
"CAJICA - UMNG","2026-04-18 21:00","2026-04-18 21:59","11.23"
"CAJICA - UMNG","2026-04-18 20:00","2026-04-18 20:59","10.13"
"CAJICA - UMNG","2026-04-18 19:00","2026-04-18 19:59","7.61"
"CAJICA - UMNG","2026-04-18 18:00","2026-04-18 18:59","4.96"
"CAJICA - UMNG","2026-04-18 17:00","2026-04-18 17:59","4.24"
"CAJICA - UMNG","2026-04-18 16:00","2026-04-18 16:59","4.74"
"CAJICA - UMNG","2026-04-18 15:00","2026-04-18 15:59","6.09"
"CAJICA - UMNG","2026-04-18 14:00","2026-04-18 14:59","7.29"
"CAJICA - UMNG","2026-04-18 13:00","2026-04-18 13:59","11.08"
"CAJICA - UMNG","2026-04-18 12:00","2026-04-18 12:59","13.22"
"CAJICA - UMNG","2026-04-18 11:00","2026-04-18 11:59","14.75"
"CAJICA - UMNG","2026-04-18 10:00","2026-04-18 10:59","24.55"
"CAJICA - UMNG","2026-04-18 09:00","2026-04-18 09:59","27.47"
"CAJICA - UMNG","2026-04-18 08:00","2026-04-18 08:59","18.89"
"CAJICA - UMNG","2026-04-18 07:00","2026-04-18 07:59","16.62"
"CAJICA - UMNG","2026-04-18 06:00","2026-04-18 06:59","18.93"
"CAJICA - UMNG","2026-04-18 05:00","2026-04-18 05:59","16.72"
"CAJICA - UMNG","2026-04-18 04:00","2026-04-18 04:59","11.06"
"CAJICA - UMNG","2026-04-18 03:00","2026-04-18 03:59","7.6"
"CAJICA - UMNG","2026-04-18 02:00","2026-04-18 02:59","7.53"
"CAJICA - UMNG","2026-04-18 01:00","2026-04-18 01:59","7.71"
"CAJICA - UMNG","2026-04-18 00:00","2026-04-18 00:59","7.31"
"CAJICA - UMNG","2026-04-17 23:00","2026-04-17 23:59","7.07"
"CAJICA - UMNG","2026-04-17 22:00","2026-04-17 22:59","6.43"
"CAJICA - UMNG","2026-04-17 21:00","2026-04-17 21:59","6.02"
"CAJICA - UMNG","2026-04-17 20:00","2026-04-17 20:59","5.11"
"CAJICA - UMNG","2026-04-17 19:00","2026-04-17 19:59","3.81"
"CAJICA - UMNG","2026-04-17 18:00","2026-04-17 18:59","4.08"
"CAJICA - UMNG","2026-04-17 17:00","2026-04-17 17:59","4.63"
"CAJICA - UMNG","2026-04-17 16:00","2026-04-17 16:59","5.98"
"CAJICA - UMNG","2026-04-17 15:00","2026-04-17 15:59","9.21"
"CAJICA - UMNG","2026-04-17 14:00","2026-04-17 14:59","9.61"
"CAJICA - UMNG","2026-04-17 13:00","2026-04-17 13:59","12.15"
"CAJICA - UMNG","2026-04-17 12:00","2026-04-17 12:59","16.22"
"CAJICA - UMNG","2026-04-17 11:00","2026-04-17 11:59","13.5"
"CAJICA - UMNG","2026-04-17 10:00","2026-04-17 10:59","10.21"
"CAJICA - UMNG","2026-04-17 09:00","2026-04-17 09:59","12.83"
"CAJICA - UMNG","2026-04-17 08:00","2026-04-17 08:59","14.59"
"CAJICA - UMNG","2026-04-17 07:00","2026-04-17 07:59","13.47"
"CAJICA - UMNG","2026-04-17 06:00","2026-04-17 06:59","15.23"
"CAJICA - UMNG","2026-04-17 05:00","2026-04-17 05:59","17.12"
"CAJICA - UMNG","2026-04-17 04:00","2026-04-17 04:59","15.95"
"CAJICA - UMNG","2026-04-17 03:00","2026-04-17 03:59","14.96"
"CAJICA - UMNG","2026-04-17 02:00","2026-04-17 02:59","14.24"
"CAJICA - UMNG","2026-04-17 01:00","2026-04-17 01:59","12.62"
"CAJICA - UMNG","2026-04-17 00:00","2026-04-17 00:59","12.19"
"CAJICA - UMNG","2026-04-16 23:00","2026-04-16 23:59","11.11"
"CAJICA - UMNG","2026-04-16 22:00","2026-04-16 22:59","8.7"
"CAJICA - UMNG","2026-04-16 21:00","2026-04-16 21:59","6.9"
"CAJICA - UMNG","2026-04-16 20:00","2026-04-16 20:59","7.83"
"CAJICA - UMNG","2026-04-16 19:00","2026-04-16 19:59","9.02"
"CAJICA - UMNG","2026-04-16 18:00","2026-04-16 18:59","10.68"
"CAJICA - UMNG","2026-04-16 17:00","2026-04-16 17:59","10.01"
"CAJICA - UMNG","2026-04-16 16:00","2026-04-16 16:59","8.0"
"CAJICA - UMNG","2026-04-16 15:00","2026-04-16 15:59","11.41"
"CAJICA - UMNG","2026-04-16 14:00","2026-04-16 14:59","19.46"
"CAJICA - UMNG","2026-04-16 13:00","2026-04-16 13:59","20.59"
"CAJICA - UMNG","2026-04-16 12:00","2026-04-16 12:59","19.51"
"CAJICA - UMNG","2026-04-16 11:00","2026-04-16 11:59","23.36"
"CAJICA - UMNG","2026-04-16 10:00","2026-04-16 10:59","28.13"
"CAJICA - UMNG","2026-04-16 09:00","2026-04-16 09:59","30.09"
"CAJICA - UMNG","2026-04-16 08:00","2026-04-16 08:59","25.12"
"CAJICA - UMNG","2026-04-16 07:00","2026-04-16 07:59","21.97"
"CAJICA - UMNG","2026-04-16 06:00","2026-04-16 06:59","23.67"
"CAJICA - UMNG","2026-04-16 05:00","2026-04-16 05:59","21.92"
"CAJICA - UMNG","2026-04-16 04:00","2026-04-16 04:59","22.29"
"CAJICA - UMNG","2026-04-16 03:00","2026-04-16 03:59","23.31"
"CAJICA - UMNG","2026-04-16 02:00","2026-04-16 02:59","20.34"
"CAJICA - UMNG","2026-04-16 01:00","2026-04-16 01:59","19.08"
"CAJICA - UMNG","2026-04-16 00:00","2026-04-16 00:59","17.51"
